Amanda M;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;I don�t ever have to worry about white residue or any irritation.;praise							
Amanda M;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;My previous ones left me with a rash under my arms;dissent							
Amanda M;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;I wrote this review because this is a product I truly believe in!;concession							
Amanda M;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;You won�t be disappointed!;praise							
J-Sigmo;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;This stuff is	of course	unscented. So that's great.;praise					
J-Sigmo;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;One problem with most deodorants is that they go on sticky and take a long time to dry	;dissent						
J-Sigmo;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;thus slowing me down when getting ready in the morning.;dissent							
J-Sigmo;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;Further	most deodorants damage or leave odd	hard residue in clothing.;dissent					
J-Sigmo;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;Think of it as a block of salt;lecture							
J-Sigmo;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;It also doesn't appear to leave any residue in or on clothing the way many deodorants do;praise							
J-Sigmo;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;Another benefit is that the block lasts a very long time;praise							
J-Sigmo;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;So it's extremely cheap to use.;praise							
J-Sigmo;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;Of course it has aluminum in it;concession							
J-Sigmo;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;The fears about this have been widely debunked.;lecture							
J-Sigmo;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;It is INCREDIBLY economical.;praise							
J-Sigmo;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;It doesn't stink. No perfume.;praise							
J-Sigmo;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;It is far faster to apply and to dry;praise							
J-Sigmo;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;The only downside is that after a while	the chunk of alum wears down;concession						
J-Sigmo;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;For me	this has been an excellent product;praise						
J-Sigmo;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;saved me a LOT of money as well as time getting ready in the mornings!;praise							
J-Sigmo;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;And it's very effective in preventing arm pit odor.;praise							
J-Sigmo;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;So this is the cheapest deodorant that I have ever used by an enormous margin;praise							
J-Sigmo;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;And I like it the best of any deodorant I've ever used.;praise							
TallEgg;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;there will be a transition period;concession							
TallEgg;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;you may smell a little more than usual;concession							
TallEgg;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;the results are fantastic;praise							
GreenPhoenix;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;For someone who has been using stick deodorants my entire life	this is a different experience;concession						
GreenPhoenix;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;Granted	my underarms do have a slight armpit smell after a day of work	but it isn't strong or rank;concession					
GreenPhoenix;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;it just smells like an underarm	and only when I stick my nose right under my arms;concession						
GreenPhoenix;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;I really don't think I trust the claim that they protect for a full 24 hours;dissent							
GreenPhoenix;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;It kind of makes sense though;concession							
GreenPhoenix;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;If the odor is already there	killing the bacteria isn't going to solve it.;lecture						
Cbonita;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;I was nervous the first day because natural deodorants have never worked very well in the past ;concession							
Cbonita;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;even if I sweat there is no smell;praise							
Dave W.;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;I must admit	I really didn't know what to expect from this little beauty.;concession						
Dave W.;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;I have to say this has been great for me ;concession							
Dave W.;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;no aroma either so it is very neutral;praise							
Jana W.;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;l was quite skeptical as I have tried various natural deodorants before;concession							
Jana W.;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;I have to say that after couple of weeks using this one it really does the job!;concession							
Jana W.;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;There is no body odour after all day;praise							
Jana W.;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;I�m very pleased with it;praise							
Jennifer;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;Ideal for both men and women;praise							
Jen;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;I could not get rid of that staining or the stink!;dissent							
Jen;consumerism;https://www.amazon.com/-/de/dp/B000AN1JEI/?_encoding=UTF8&pd_rd_w=f3fjz&content-id=amzn1.sym.3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_p=3f4ca281-e55c-46d1-9425-fb252d20366f&pf_rd_r=M0FRJKWH5PCWYGBXYZYV&pd_rd_wg=TYLFn&pd_rd_r=9bb8878e-7a99-4514-8eed-eb4b490d22bb&ref_=pd_gw_exports_top_sellers_unrec;It was all to no avail.;dissent							
